#seq;rnd_rate;wrt_rate;io_size;sys_cpu;usr_cpu;cpu_ctx;cpu_minf;cpu_majf;r_io_bytes;r_bw;r_bw_min;r_bw_max;r_bw_mean;r_bw_dev;r_iops;r_runtime;r_min_lat;r_max_lat;r_mean_lat;r_stddev_lat;w_io_bytes;w_bw;w_bw_min;w_bw_max;w_bw_mean;w_bw_dev;w_iops;w_runtime;w_min_lat;w_max_lat;w_mean_lat;w_stddev_lat
1;0;0;2;31.43;5.9;102403;5;0;204800;70257;69300;72092;70339.2;1073.55;35128;2915;0;894;27.63;3.14;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;2;32.72;4.26;102405;6;0;204800;58969;50956;63080;57514.67;5447.91;29484;3473;0;1031;32.68;6.43;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;2;36.33;5.46;102403;5;0;204800;68107;65112;70616;68120.66;2126.84;34053;3007;0;1042;28.61;4.72;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;2;33.36;5.97;102404;5;0;204800;69400;62036;71152;68777.6;3810.72;34700;2951;0;1019;28.05;4.87;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;4;34.61;3.53;51204;5;0;204800;120470;118080;120952;119925.34;1601.49;30117;1700;28;728;32.46;3.93;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;4;32.87;5.14;51204;5;0;204800;114413;96184;125456;113072.0;15146.85;28603;1790;20;786;34.0;5.93;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;4;33.51;2.63;51206;5;0;204800;122488;117544;125232;122506.66;4304.72;30622;1672;19;762;31.89;4.56;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;4;30.51;7.52;51204;5;0;204800;113149;97376;119824;111280.0;12146.0;28287;1810;0;1091;34.41;6.53;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;8;26.05;2.98;25603;6;0;204800;190334;172960;203664;188312.0;21711.01;23791;1076;18;763;41.0;7.2;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;8;27.55;4.15;25603;5;0;204800;193025;181840;202640;192240.0;14707.82;24128;1061;35;742;40.53;6.93;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;8;24.27;6.07;25603;6;0;204800;193939;184992;202160;193576.0;12139.61;24242;1056;9;724;40.34;6.74;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;8;28.74;3.07;25603;5;0;204800;195980;194032;197216;195624.0;2251.43;24497;1045;29;1014;40.03;7.59;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;16;16.86;5.11;12804;5;0;204800;261224;247424;247424;247424.0;0.0;16326;784;23;964;59.82;10.83;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;16;20.22;4.37;12803;6;0;204800;279399;273504;273504;273504.0;0.0;17462;733;50;859;56.25;9.05;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;16;20.69;1.72;12803;5;0;204800;293830;293792;293792;293792.0;0.0;18364;697;36;815;53.64;8.8;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;16;19.43;4.32;12804;5;0;204800;276010;270304;270304;270304.0;0.0;17250;742;50;882;56.88;9.43;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;32;15.67;1.88;6402;5;0;204800;320500;322496;322496;322496.0;0.0;10015;639;81;894;97.64;12.38;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;32;15.36;1.4;6404;6;0;204800;356794;353728;353728;353728.0;0.0;11149;574;79;901;88.39;13.96;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;32;12.45;2.93;6402;5;0;204800;374405;374464;374464;374464.0;0.0;11700;547;66;1016;84.59;12.81;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;32;19.91;4.35;6402;5;0;204800;318012;315712;315712;315712.0;0.0;9937;644;85;881;98.63;11.63;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;64;8.66;1.57;3202;6;0;204800;402357;402944;402944;402944.0;0.0;6286;509;138;865;157.48;16.34;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;64;12.36;5.09;3204;5;0;204800;371687;371840;371840;371840.0;0.0;5807;551;141;807;169.4;17.71;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;64;8.73;1.59;3202;5;0;204800;405544;405888;405888;405888.0;0.0;6336;505;140;878;155.65;18.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;64;10.88;0.0;3204;5;0;204800;427557;0;0;0.0;0.0;6680;479;139;860;148.26;16.77;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;128;3.76;0.0;1602;5;0;204800;480751;0;0;0.0;0.0;3755;426;256;1217;264.9;30.24;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;128;7.69;1.71;1602;5;0;204800;436673;0;0;0.0;0.0;3411;469;264;1013;290.44;24.23;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;128;3.57;1.79;1604;5;0;204800;456124;0;0;0.0;0.0;3563;449;257;1033;279.38;25.12;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;128;7.16;0.0;1602;6;0;204800;457142;0;0;0.0;0.0;3571;448;266;1017;278.37;24.88;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;256;0.98;1.96;803;6;0;204800;499512;0;0;0.0;0.0;1951;410;491;1495;510.85;49.39;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;256;4.83;0.0;802;5;0;204800;493493;0;0;0.0;0.0;1927;415;502;1242;516.18;33.61;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;256;7.44;0.0;802;5;0;204800;475174;0;0;0.0;0.0;1856;431;507;1194;535.49;31.33;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;256;7.32;0.0;804;5;0;204800;467579;0;0;0.0;0.0;1826;438;510;1300;544.16;45.3;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;512;5.36;1.79;404;6;0;204800;456124;0;0;0.0;0.0;890;449;1008;1698;1116.52;60.25;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;512;7.32;0.0;402;5;0;204800;467579;0;0;0.0;0.0;913;438;1032;1748;1089.91;53.41;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;512;5.41;1.8;402;6;0;204800;460224;0;0;0.0;0.0;898;445;1010;1734;1106.59;51.17;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;512;6.32;0.9;402;6;0;204800;461261;0;0;0.0;0.0;900;444;1024;1707;1104.89;51.84;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;0;1024;6.65;0.0;202;5;0;204800;485308;0;0;0.0;0.0;473;422;1997;2737;2104.91;108.81;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
2;0;0;1024;5.83;0.0;202;5;0;204800;495883;0;0;0.0;0.0;484;413;1985;2631;2059.1;64.3;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
3;0;0;1024;5.78;0.0;202;5;0;204800;492307;0;0;0.0;0.0;480;416;2002;2726;2071.62;70.39;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
4;0;0;1024;6.62;0.95;202;5;0;204800;483018;0;0;0.0;0.0;471;424;1982;2715;2111.47;74.31;0;0;0;0;0.0;0.0;0;0;0;0;0.0;0.0
1;0;20;2;14.27;3.66;102412;8;0;163524;14956;14172;15812;14988.38;516.06;7478;10933;17;5386;112.69;116.16;41276;3775;3552;3988;3792.76;143.18;1887;10933;1;3488;71.06;97.85
2;0;20;2;16.03;4.15;102408;6;0;163524;14888;14164;16064;14916.76;461.38;7444;10983;22;5851;112.79;111.46;41276;3758;3496;4092;3772.19;176.78;1879;10983;29;5037;73.26;108.32
3;0;20;2;13.97;4.04;102416;6;0;163524;15149;13788;16822;15168.86;805.79;7574;10794;26;4833;110.95;109.15;41276;3823;3344;4320;3833.24;266.43;1911;10794;19;9186;71.92;124.36
4;0;20;2;14.97;3.62;102409;6;0;163524;14965;14116;17868;14969.71;830.51;7482;10927;25;9423;112.35;114.18;41276;3777;3500;4412;3787.62;216.18;1888;10927;0;5015;71.96;103.71
1;0;20;4;13.4;3.51;51207;6;0;163332;28649;27752;29992;28724.18;814.93;7162;5701;29;8181;117.66;123.99;41468;7273;6816;8048;7294.64;340.02;1818;5701;28;3121;74.42;84.91
2;0;20;4;14.83;3.91;51206;6;0;163332;28025;25480;29888;28153.46;1317.78;7006;5828;31;5293;119.63;123.36;41468;7115;6834;7944;7128.91;300.7;1778;5828;34;3398;77.74;91.79
3;0;20;4;13.27;3.86;51207;7;0;163332;28654;26992;31688;28714.82;1730.38;7163;5700;28;7397;117.33;121.59;41468;7275;6720;8448;7291.82;491.06;1818;5700;32;3823;74.45;93.74
4;0;20;4;11.17;3.5;51211;6;0;163332;29810;26248;33696;29927.9;2677.62;7452;5479;7;3909;113.06;117.0;41468;7568;6920;8464;7582.8;570.98;1892;5479;31;4933;73.1;121.45
1;0;20;8;14.02;3.28;25604;7;0;163288;46126;44768;47984;46135.0;1370.04;5765;3540;39;4149;148.63;182.03;41512;11726;11228;12224;11751.43;347.23;1465;3540;44;3533;84.9;88.88
2;0;20;8;12.92;3.54;25607;6;0;163288;46653;45840;48800;46890.67;1228.72;5831;3500;41;4048;146.19;171.15;41512;11860;11184;12256;11837.33;386.05;1482;3500;45;2804;86.49;92.07
3;0;20;8;14.85;3.54;25603;7;0;163288;46627;45312;48400;46644.57;1209.27;5828;3502;40;4640;147.21;182.71;41512;11853;11296;12304;11858.29;368.05;1481;3502;45;1515;84.64;81.8
4;0;20;8;12.21;3.91;25606;6;0;163288;48381;46896;50688;48645.33;1634.84;6047;3375;36;4139;142.74;173.66;41512;12299;11744;12464;12301.33;277.02;1537;3375;41;1408;79.63;76.3
1;0;20;16;11.29;4.62;12803;7;0;163616;69951;67424;74112;69712.0;3033.37;4371;2339;60;4621;200.09;270.88;41184;17607;16512;18144;17680.0;781.44;1100;2339;67;1234;99.94;54.41
2;0;20;16;12.3;1.41;12805;6;0;163616;71824;69984;75296;71504.0;2543.08;4489;2278;53;4242;194.22;254.9;41184;18079;16704;18816;18208.0;1008.55;1129;2278;59;1205;99.19;42.81
3;0;20;16;11.18;1.1;12803;6;0;163616;74950;71392;81344;75006.0;4369.81;4684;2183;51;4811;188.08;255.76;41184;18865;18208;20119;19028.0;840.74;1179;2183;57;1109;92.22;51.45
4;0;20;16;11.22;4.31;12804;6;0;163616;70554;68439;74656;70653.75;2914.22;4409;2319;55;4504;198.31;272.81;41184;17759;16544;18528;17870.75;906.64;1109;2319;61;1075;100.75;45.66
1;0;20;32;8.73;2.73;6404;6;0;164224;111945;108902;120960;114931.0;8526.29;3498;1467;84;4828;249.02;316.47;40576;27659;26816;28359;27587.5;1091.07;864;1467;95;351;135.47;38.93
2;0;20;32;6.37;1.74;6402;6;0;164224;118830;116288;124032;120160.0;5475.83;3713;1382;82;4800;236.98;321.34;40576;29360;27392;29952;28672.0;1810.19;917;1382;89;596;123.6;46.16
3;0;20;32;8.68;1.9;6402;7;0;164224;111262;106880;117056;111968.0;7195.52;3476;1476;93;4139;250.26;313.96;40576;27490;26048;27392;26720.0;950.35;859;1476;103;296;134.08;35.32
4;0;20;32;11.24;2.68;6403;6;0;164224;109775;105792;116416;111104.0;7512.3;3430;1496;93;4684;254.01;316.21;40576;27122;25920;26944;26432.0;724.08;847;1496;101;382;137.74;41.46
1;0;20;64;6.77;2.79;3203;6;0;167296;166463;166144;166400;166272.0;181.02;2600;1005;159;5049;333.38;359.64;37504;37317;36096;38784;37440.0;1900.7;583;1005;173;338;202.94;33.27
2;0;20;64;6.4;3.6;3203;6;0;167296;167128;168064;168064;168064.0;0.0;2611;1001;155;5121;332.86;347.44;37504;37466;39168;39168;39168.0;0.0;585;1001;171;354;202.53;34.65
3;0;20;64;8.69;2.64;3203;6;0;167296;157826;158786;159872;159329.0;767.92;2466;1060;156;4774;354.41;358.38;37504;35381;34432;36662;35547.0;1576.85;552;1060;161;366;210.72;35.87
4;0;20;64;8.12;2.32;3203;6;0;167296;161638;162048;162560;162304.0;362.04;2525;1035;152;5066;342.4;362.29;37504;36235;35456;37376;36416.0;1357.65;566;1035;165;347;205.78;30.64
1;0;20;128;6.75;2.08;1602;7;0;166016;215325;216064;216064;216064.0;0.0;1682;771;279;4810;508.98;409.57;38784;50303;50176;50176;50176.0;0.0;392;771;306;444;349.23;26.84
2;0;20;128;6.1;1.52;1602;7;0;166016;210680;207872;207872;207872.0;0.0;1645;788;266;4684;523.64;502.35;38784;49218;49664;49664;49664.0;0.0;384;788;290;470;338.35;30.55
3;0;20;128;5.84;0.53;1602;6;0;166016;220180;221952;221952;221952.0;0.0;1720;754;265;4441;500.85;440.21;38784;51437;51200;51200;51200.0;0.0;401;754;282;453;327.92;35.05
4;0;20;128;7.64;1.53;1604;6;0;166016;211216;206336;206336;206336.0;0.0;1650;786;282;5131;518.26;441.49;38784;49343;49664;49664;49664.0;0.0;385;786;303;453;356.94;30.54
1;0;20;256;3.73;1.24;803;6;0;163840;254015;255488;255488;255488.0;0.0;992;645;512;6093;858.98;634.51;40960;63503;62976;62976;62976.0;0.0;248;645;536;662;576.15;25.25
2;0;20;256;5.62;1.25;803;6;0;163840;255202;259072;259072;259072.0;0.0;996;642;517;5207;845.96;587.36;40960;63800;64000;64000;64000.0;0.0;249;642;511;740;601.74;40.77
3;0;20;256;5.06;0.63;803;6;0;163840;258422;256000;256000;256000.0;0.0;1009;634;508;5805;840.21;663.04;40960;64605;63488;63488;63488.0;0.0;252;634;546;687;585.33;27.02
4;0;20;256;7.38;0.0;803;6;0;163840;251674;253952;253952;253952.0;0.0;983;651;528;5845;858.09;613.63;40960;62918;62976;62976;62976.0;0.0;245;651;558;719;617.44;37.49
1;0;20;512;6.76;2.03;404;6;0;163328;275426;281600;281600;281600.0;0.0;537;593;1079;6167;1542.56;712.84;41472;69935;67584;67584;67584.0;0.0;136;593;1157;1260;1205.98;23.27
2;0;20;512;5.63;1.41;402;6;0;163328;287043;286597;286597;286597.0;0.0;560;569;1084;6258;1471.95;632.36;41472;72885;73434;73434;73434.0;0.0;142;569;1085;1244;1187.94;27.98
3;0;20;512;5.57;1.39;403;6;0;163328;283555;286720;286720;286720.0;0.0;553;576;1069;6498;1495.22;741.08;41472;72000;71680;71680;71680.0;0.0;140;576;1114;1252;1189.36;32.15
4;0;20;512;4.17;2.08;403;6;0;163328;283064;286720;286720;286720.0;0.0;552;577;1050;5402;1498.46;711.18;41472;71875;71680;71680;71680.0;0.0;140;577;1138;1239;1189.05;24.06
1;0;20;1024;3.29;1.65;202;6;0;166912;342735;0;0;0.0;0.0;334;487;1992;8207;2475.45;906.32;37888;77798;0;0;0.0;0.0;75;487;2079;2320;2208.3;62.97
2;0;20;1024;5.61;0.0;202;6;0;166912;333824;0;0;0.0;0.0;326;500;1992;6158;2556.07;1022.69;37888;75776;0;0;0.0;0.0;74;500;2133;2266;2203.49;37.78
3;0;20;1024;4.1;0.82;202;7;0;166912;341333;0;0;0.0;0.0;333;489;1948;10557;2498.58;1149.5;37888;77480;0;0;0.0;0.0;75;489;2062;2266;2168.68;51.09
4;0;20;1024;3.27;0.82;202;7;0;166912;340636;0;0;0.0;0.0;332;490;1971;6666;2498.43;980.69;37888;77322;0;0;0.0;0.0;75;490;2119;2259;2184.84;47.82
1;0;40;2;14.73;3.3;102408;6;0;122608;10985;9916;12684;11001.18;749.58;5492;11161;26;7740;138.51;168.81;82192;7364;6764;8648;7374.77;507.04;3682;11161;25;4141;58.95;90.97
2;0;40;2;12.64;2.47;102411;6;0;122608;11290;10208;12868;11307.38;832.91;5645;10859;24;9203;136.31;175.9;82192;7569;6868;8604;7583.05;585.96;3784;10859;8;6915;55.67;92.54
3;0;40;2;13.88;4.06;102409;6;0;122608;10907;10252;12156;10918.14;414.62;5453;11241;22;7558;139.47;168.16;82192;7311;6604;7768;7323.59;274.11;3655;11241;16;3510;59.25;83.81
4;0;40;2;14.4;3.56;102409;6;0;122608;10790;10128;12072;10821.0;546.05;5395;11363;20;4177;140.57;166.95;82192;7233;6728;8220;7257.45;329.79;3616;11363;27;4835;60.19;88.24
1;0;40;4;13.88;3.13;51208;7;0;122888;20895;20095;21824;21016.64;487.17;5223;5881;9;4248;144.93;175.63;81912;13928;13261;14976;14015.73;571.63;3482;5881;21;7574;63.81;96.62
2;0;40;4;10.9;2.54;51206;6;0;122888;22314;19912;24008;22326.09;1221.92;5578;5507;29;5477;138.71;174.62;81912;14874;13776;16344;14882.36;791.21;3718;5507;18;4682;56.63;91.14
3;0;40;4;13.9;3.46;51206;6;0;122888;21246;20264;24096;21351.36;1288.47;5311;5784;29;4702;143.22;172.5;81912;14161;13112;15808;14229.18;972.28;3540;5784;10;5123;62.19;94.37
4;0;40;4;11.98;3.05;51207;6;0;122888;21765;19617;23656;21861.18;1542.48;5441;5646;29;4675;140.99;181.1;81912;14507;13163;15608;14566.09;959.31;3626;5646;0;7116;59.47;95.38
1;0;40;8;11.74;2.12;25607;7;0;123272;34443;32688;36528;34525.71;1472.24;4305;3579;36;4434;185.74;256.6;81528;22779;21632;24112;22852.57;829.11;2847;3579;41;1383;65.87;68.17
2;0;40;8;12.67;1.86;25606;6;0;123272;33662;32672;35264;33606.0;1007.43;4207;3662;38;4325;187.91;255.7;81528;22263;21072;23984;22178.29;1082.51;2782;3662;26;3913;69.85;91.18
3;0;40;8;15.08;3.06;25604;6;0;123272;32499;31393;33200;32617.29;660.28;4062;3793;41;9303;193.78;274.25;81528;21494;20880;22368;21493.14;526.84;2686;3793;25;3559;73.23;79.07
4;0;40;8;12.77;4.43;25604;6;0;123272;32517;31121;34736;32512.14;1160.99;4064;3791;38;4392;193.04;263.66;81528;21505;20151;22576;21434.14;873.46;2688;3791;42;3915;73.79;78.68
1;0;40;16;11.98;2.08;12803;6;0;123616;49328;46848;52608;49387.6;2286.76;3083;2506;55;4580;261.94;365.88;81184;32395;30688;33376;32421.8;1219.72;2024;2506;58;1363;88.25;54.9
2;0;40;16;12.25;2.1;12803;7;0;123616;49784;48608;51904;49840.0;1525.86;3111;2483;60;4849;257.89;350.34;81184;32695;31648;34080;32976.0;1085.02;2043;2483;56;1267;89.24;38.61
3;0;40;16;10.86;2.68;12804;6;0;123616;48610;46944;50464;48595.2;1400.45;3038;2543;55;4562;263.88;353.41;81184;31924;30304;34240;32012.8;1418.25;1995;2543;61;1263;91.51;48.9
4;0;40;16;12.07;2.57;12803;6;0;123616;49704;48576;52352;49672.0;1796.26;3106;2487;58;4421;259.34;357.12;81184;32643;32256;33696;32896.0;598.67;2040;2487;64;1356;88.59;57.33
1;0;40;32;10.34;1.97;6402;6;0;124704;76740;75219;78912;77254.34;1875.24;2398;1625;85;4844;330.25;436.1;80096;49289;48254;50176;49407.33;1017.1;1540;1625;87;369;125.7;29.15
2;0;40;32;10.08;3.12;6402;6;0;124704;74807;72192;78080;74688.0;3044.54;2337;1667;97;4737;340.7;442.6;80096;48047;46720;49472;48128.0;1377.12;1501;1667;96;569;128.05;28.61
3;0;40;32;6.78;1.82;6405;6;0;124704;81187;80384;83008;81280.0;1496.83;2537;1536;87;5087;319.84;425.87;80096;52145;51200;53312;52202.67;1060.03;1629;1536;89;1385;111.19;39.73
4;0;40;32;10.56;2.21;6404;6;0;124704;76505;76992;77632;77226.66;352.48;2390;1630;89;4738;330.48;433.52;80096;49138;49024;49984;49429.33;497.12;1535;1630;91;696;129.05;32.46
1;0;40;64;6.56;2.76;3203;6;0;126272;108855;108672;111488;110080.0;1991.21;1700;1160;142;9071;460.95;540.53;78528;67696;67456;69760;68608.0;1629.17;1057;1160;153;330;193.76;29.45
2;0;40;64;6.81;5.45;3203;6;0;126272;107465;98816;119296;109056.0;14481.55;1679;1175;143;5054;468.65;496.19;78528;66832;64512;72064;68288.0;5340.07;1044;1175;145;383;194.37;44.59
3;0;40;64;6.64;2.1;3202;6;0;126272;110184;107776;112000;109888.0;2986.82;1721;1146;157;4798;455.92;518.18;78528;68523;67712;69376;68544.0;1176.63;1070;1146;153;389;190.27;28.77
4;0;40;64;6.69;3.17;3204;6;0;126272;111057;105728;117248;111488.0;8145.87;1735;1137;150;4498;450.71;490.15;78528;69065;69632;70144;69888.0;362.04;1079;1137;161;339;192.14;29.08
1;0;40;128;6.73;1.79;1603;6;0;126848;142047;144606;144606;144606.0;0.0;1109;893;265;5806;683.85;655.74;77952;87292;89932;89932;89932.0;0.0;681;893;265;444;343.02;23.79
2;0;40;128;6.4;3.2;1603;7;0;126848;144803;143872;143872;143872.0;0.0;1131;876;282;6669;665.68;660.76;77952;88986;89344;89344;89344.0;0.0;695;876;286;475;344.18;36.44
3;0;40;128;4.56;2.28;1602;6;0;126848;144309;145152;145152;145152.0;0.0;1127;879;261;5694;683.89;699.96;77952;88682;90368;90368;90368.0;0.0;692;879;277;463;321.29;32.75
4;0;40;128;5.73;0.48;1603;6;0;126848;151369;153344;153344;153344.0;0.0;1182;838;261;5828;644.86;649.02;77952;93021;94208;94208;94208.0;0.0;726;838;278;449;319.48;30.14
1;0;40;256;5.62;0.0;802;6;0;126976;178086;180224;180224;180224.0;0.0;695;713;521;9641;1073.07;936.57;77824;109150;110080;110080;110080.0;0.0;426;713;544;715;583.77;28.04
2;0;40;256;4.36;2.18;802;7;0;126976;172756;171008;171008;171008.0;0.0;674;735;524;6288;1106.59;896.49;77824;105882;107520;107520;107520.0;0.0;413;735;532;725;600.75;35.38
3;0;40;256;4.92;0.55;803;6;0;126976;173227;178176;178176;178176.0;0.0;676;733;526;5320;1112.26;862.0;77824;106171;109056;109056;109056.0;0.0;414;733;555;672;584.25;26.13
4;0;40;256;5.49;0.55;802;6;0;126976;174178;175104;175104;175104.0;0.0;680;729;507;6002;1095.12;899.38;77824;106754;108032;108032;108032.0;0.0;417;729;535;710;600.71;33.32
1;0;40;512;3.19;3.19;402;6;0;126976;202191;210103;210103;210103.0;0.0;394;628;1106;5526;1794.73;954.26;77824;123923;118310;118310;118310.0;0.0;242;628;1057;1248;1181.14;26.05
2;0;40;512;5.11;1.28;403;6;0;126976;202513;210944;210944;210944.0;0.0;395;627;1105;5551;1796.07;951.68;77824;124121;118784;118784;118784.0;0.0;242;627;1064;1235;1173.84;27.11
3;0;40;512;7.04;1.28;402;6;0;126976;202837;210944;210944;210944.0;0.0;396;626;1073;6520;1781.69;968.49;77824;124319;118784;118784;118784.0;0.0;242;626;1122;1257;1190.94;23.11
4;0;40;512;4.91;1.84;402;6;0;126976;194450;204391;204391;204391.0;0.0;379;653;1098;6305;1889.14;1014.07;77824;119179;112415;112415;112415.0;0.0;232;653;1125;1256;1192.34;20.9
1;0;40;1024;5.18;0.0;202;6;0;133120;245608;239137;239137;239137.0;0.0;239;542;2037;6604;2973.29;1240.93;71680;132250;136942;136942;136942.0;0.0;129;542;2111;2264;2191.7;31.84
2;0;40;1024;5.8;0.0;203;6;0;133120;240723;235049;235049;235049.0;0.0;235;553;2036;6412;3058.52;1339.6;71680;129620;134898;134898;134898.0;0.0;126;553;2079;2286;2199.3;42.41
3;0;40;1024;4.39;0.73;204;6;0;133120;242919;236621;236621;236621.0;0.0;237;548;2048;7544;3021.29;1294.9;71680;130802;134629;134629;134629.0;0.0;127;548;2126;2266;2197.01;36.42
4;0;40;1024;4.47;0.74;202;6;0;133120;247434;241664;241664;241664.0;0.0;241;538;2043;6118;2942.58;1167.97;71680;133234;137216;137216;137216.0;0.0;130;538;2132;2285;2202.29;40.23
1;0;60;2;16.86;3.49;102411;6;0;82360;7979;7635;8516;7969.35;229.86;3989;10321;35;4686;161.28;211.19;122440;11863;11275;13052;11859.55;405.09;5931;10321;23;8238;55.53;74.97
2;0;60;2;16.57;4.54;102411;6;0;82360;8339;7724;9016;8361.26;305.05;4169;9876;29;7357;157.67;209.91;122440;12397;11588;13336;12448.0;492.28;6198;9876;26;4833;51.73;67.92
3;0;60;2;14.61;3.34;102407;6;0;82360;8595;7692;10100;8606.11;664.41;4297;9582;26;6792;155.67;212.23;122440;12778;11468;15084;12799.21;1015.21;6389;9582;0;3374;48.52;61.9
4;0;60;2;16.03;3.97;102407;6;0;82360;8171;7740;8948;8170.9;349.29;4085;10079;25;7273;159.15;212.85;122440;12148;11336;13264;12152.7;568.82;6074;10079;1;8341;53.56;75.79
1;0;60;4;14.09;3.49;51208;6;0;82388;15271;14682;16664;15286.0;593.84;3817;5395;30;4949;169.02;228.37;122412;22689;21288;24760;22764.8;895.93;5672;5395;33;5605;58.31;79.11
2;0;60;4;16.97;3.75;51209;6;0;82388;15460;14468;16328;15509.2;509.41;3865;5329;33;4947;169.82;236.68;122412;22970;21632;24048;23065.8;937.91;5742;5329;18;9208;56.45;86.74
3;0;60;4;15.56;4.64;51204;7;0;82388;15405;14984;16344;15382.7;420.21;3851;5348;30;6526;168.85;238.42;122412;22889;21856;24120;22910.0;714.3;5722;5348;6;3749;57.32;70.67
4;0;60;4;17.46;4.53;51206;6;0;82388;15299;14640;16008;15278.4;518.83;3824;5385;36;7204;169.73;240.82;122412;22732;21656;23864;22749.6;715.68;5683;5385;37;3985;58.0;62.71
1;0;60;8;15.04;2.76;25604;6;0;82464;23662;22818;25600;23736.33;981.18;2957;3485;37;8487;234.16;337.64;122336;35103;32926;36512;35149.0;1452.28;4387;3485;41;1449;66.18;58.49
2;0;60;8;14.95;3.42;25605;6;0;82464;23527;22800;25056;23531.43;790.43;2940;3505;47;4591;235.76;334.03;122336;34903;34256;36256;34896.0;676.49;4362;3505;29;3206;66.38;71.24
3;0;60;8;11.93;3.16;25605;6;0;82464;24105;23104;26944;24224.0;1487.26;3013;3421;36;4590;233.3;335.34;122336;35760;32992;39568;35840.0;2149.72;4470;3421;38;3345;62.89;76.4
4;0;60;8;12.43;2.99;25604;6;0;82464;24623;23184;26832;24725.33;1270.91;3077;3349;37;4765;228.82;325.65;122336;36529;34000;41184;36690.67;2715.77;4566;3349;40;2587;61.59;67.41
1;0;60;16;12.19;2.75;12804;6;0;81888;35145;34075;36992;35238.75;1245.41;2196;2330;58;4310;326.33;440.22;122912;52751;52960;53493;53301.25;239.85;3296;2330;57;1329;81.58;28.66
2;0;60;16;11.46;3.47;12804;6;0;81888;35541;34592;36416;35584.0;798.93;2221;2304;63;5216;324.16;433.99;122912;53347;52320;55136;53856.0;1207.83;3334;2304;65;1223;80.0;27.85
3;0;60;16;10.11;3.37;12803;6;0;81888;34493;33728;35168;34376.0;594.3;2155;2374;54;4456;334.21;451.1;122912;51774;48640;55040;52144.0;2665.24;3235;2374;55;2465;81.93;43.17
4;0;60;16;11.91;2.68;12802;7;0;81888;34334;33568;34848;34128.0;630.06;2145;2385;59;4695;335.91;454.75;122912;51535;49248;54720;51800.0;2253.73;3220;2385;60;1292;82.46;34.98
1;0;60;32;7.05;2.98;6402;6;0;82048;55550;55185;56832;56008.5;1164.6;1735;1477;82;5452;407.22;535.95;122752;83109;78592;85141;81866.5;4630.84;2597;1477;89;2044;108.84;39.85
2;0;60;32;9.93;3.66;6402;6;0;82048;53556;52224;55185;53573.67;1497.74;1673;1532;96;5534;412.97;558.3;122752;80125;73984;85652;80006.66;5843.15;2503;1532;88;622;118.92;24.56
